height,x_speed,y_speed,z_speed,pitch,roll,yaw,mp_distance_y,mp_distance_z,Target_Label
80.0,0.0,0.0,0.0,0.0,0.0,-3.0,-200.0,-200.0,Evil_Twin
60.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,78.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,85.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,76.0,Evil_Twin
60.0,4.0,0.0,0.0,0.0,0.0,178.0,-16.0,78.0,Evil_Twin
70.0,-2.0,0.0,0.0,-1.0,0.0,178.0,0.0,79.0,Evil_Twin
80.0,3.0,0.0,0.0,-8.0,0.0,0.0,-3.0,84.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,85.0,Evil_Twin
80.0,0.0,0.0,0.0,-4.0,0.0,0.0,11.0,81.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,178.0,-8.0,84.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,12.0,84.0,Evil_Twin
60.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-6.0,83.0,Evil_Twin
80.0,1.0,0.0,0.0,-1.0,-1.0,0.0,9.0,81.0,Evil_Twin
70.0,-1.0,0.0,0.0,0.0,1.0,178.0,-25.0,76.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,179.0,-18.0,85.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-3.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-1.0,0.0,-16.0,89.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,175.0,-23.0,81.0,Evil_Twin
60.0,0.0,-1.0,0.0,0.0,0.0,0.0,-8.0,82.0,Evil_Twin
60.0,-2.0,0.0,0.0,-1.0,0.0,178.0,2.0,80.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,176.0,-12.0,83.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,-16.0,82.0,Evil_Twin
80.0,0.0,0.0,-2.0,0.0,0.0,0.0,-17.0,87.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,26.0,80.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-1.0,178.0,2.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,85.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,90.0,-14.0,84.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,79.0,Evil_Twin
60.0,2.0,0.0,0.0,-1.0,0.0,0.0,-6.0,81.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,17.0,-5.0,82.0,Evil_Twin
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,-11.0,79.0,Evil_Twin
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,-17.0,84.0,Evil_Twin
60.0,0.0,-1.0,0.0,0.0,0.0,0.0,5.0,81.0,Evil_Twin
70.0,-2.0,0.0,0.0,-1.0,0.0,178.0,17.0,79.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-15.0,86.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-1.0,0.0,6.0,81.0,Evil_Twin
70.0,2.0,0.0,0.0,-2.0,0.0,0.0,-17.0,88.0,Evil_Twin
70.0,2.0,0.0,0.0,-1.0,0.0,0.0,-8.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-14.0,86.0,Evil_Twin
80.0,1.0,0.0,0.0,-1.0,0.0,0.0,-17.0,83.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,0.0,0.0,6.0,83.0,Evil_Twin
80.0,-3.0,0.0,0.0,1.0,0.0,178.0,15.0,82.0,Evil_Twin
70.0,3.0,0.0,0.0,0.0,0.0,0.0,-24.0,84.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,167.0,-4.0,82.0,Evil_Twin
80.0,-1.0,1.0,0.0,3.0,0.0,178.0,12.0,85.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-7.0,82.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,4.0,88.0,Evil_Twin
80.0,0.0,0.0,0.0,-3.0,0.0,1.0,5.0,82.0,Evil_Twin
60.0,0.0,0.0,0.0,-1.0,0.0,0.0,-12.0,83.0,Evil_Twin
60.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,24.0,78.0,Evil_Twin
80.0,0.0,0.0,0.0,-3.0,0.0,1.0,-5.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,84.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,0.0,-2.0,-9.0,82.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-1.0,1.0,-20.0,86.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-61.0,8.0,82.0,Evil_Twin
80.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,16.0,83.0,Evil_Twin
70.0,2.0,0.0,0.0,-1.0,0.0,0.0,-25.0,79.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,178.0,-15.0,84.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,84.0,Evil_Twin
10.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-200.0,-200.0,Evil_Twin
70.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-10.0,86.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,177.0,-20.0,82.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,175.0,1.0,81.0,Evil_Twin
80.0,0.0,1.0,0.0,-1.0,-1.0,178.0,-13.0,84.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,84.0,Evil_Twin
80.0,2.0,0.0,0.0,0.0,0.0,0.0,-5.0,83.0,Evil_Twin
100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,109.0,Evil_Twin
80.0,0.0,0.0,-1.0,0.0,0.0,0.0,-12.0,91.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,85.0,Evil_Twin
0.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,-200.0,-200.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,82.0,Evil_Twin
10.0,0.0,0.0,4.0,0.0,0.0,-3.0,-200.0,-200.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,83.0,Evil_Twin
80.0,0.0,-2.0,0.0,0.0,0.0,1.0,-10.0,86.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,-114.0,-2.0,82.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,83.0,Evil_Twin
80.0,-2.0,-3.0,0.0,2.0,-2.0,37.0,-26.0,94.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,1.0,82.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,0.0,175.0,2.0,79.0,Evil_Twin
80.0,1.0,-1.0,0.0,0.0,0.0,1.0,-12.0,81.0,Evil_Twin
70.0,-1.0,1.0,0.0,0.0,-1.0,179.0,-30.0,77.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-9.0,83.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,53.0,-6.0,81.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,178.0,-2.0,79.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,140.0,3.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,1.0,0.0,-65.0,12.0,85.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,23.0,-4.0,84.0,Evil_Twin
80.0,-4.0,0.0,0.0,0.0,0.0,178.0,-2.0,82.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,81.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,-1.0,178.0,-15.0,87.0,Evil_Twin
80.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,-9.0,84.0,Evil_Twin
70.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,18.0,81.0,Evil_Twin
80.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-15.0,82.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,-2.0,0.0,18.0,80.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,-1.0,0.0,14.0,80.0,Evil_Twin
80.0,1.0,0.0,0.0,-1.0,0.0,0.0,-4.0,86.0,Evil_Twin
60.0,1.0,0.0,0.0,0.0,0.0,177.0,-9.0,82.0,Evil_Twin
70.0,0.0,0.0,1.0,0.0,0.0,178.0,7.0,96.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,0.0,-2.0,-9.0,82.0,Evil_Twin
80.0,4.0,0.0,1.0,-1.0,0.0,178.0,-4.0,96.0,Evil_Twin
80.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-17.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,19.0,80.0,Evil_Twin
70.0,0.0,-2.0,0.0,0.0,-1.0,0.0,7.0,81.0,Evil_Twin
60.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,83.0,Evil_Twin
70.0,-2.0,-1.0,0.0,-1.0,0.0,178.0,-12.0,84.0,Evil_Twin
70.0,2.0,0.0,0.0,-1.0,2.0,0.0,-4.0,78.0,Evil_Twin
70.0,-1.0,0.0,0.0,-5.0,0.0,178.0,-4.0,80.0,Evil_Twin
60.0,0.0,-1.0,0.0,0.0,0.0,0.0,8.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,86.0,Evil_Twin
80.0,-2.0,0.0,0.0,0.0,-1.0,178.0,23.0,78.0,Evil_Twin
70.0,4.0,0.0,0.0,-7.0,0.0,0.0,-17.0,82.0,Evil_Twin
70.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-3.0,85.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,0.0,0.0,-7.0,84.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-25.0,84.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,85.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,20.0,81.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,179.0,30.0,77.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,-12.0,83.0,Evil_Twin
60.0,-2.0,0.0,0.0,2.0,0.0,0.0,-10.0,76.0,Evil_Twin
90.0,0.0,0.0,-1.0,0.0,0.0,178.0,-2.0,91.0,Evil_Twin
80.0,4.0,0.0,0.0,-5.0,0.0,0.0,16.0,92.0,Evil_Twin
80.0,2.0,-1.0,0.0,0.0,-1.0,0.0,-5.0,81.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,0.0,178.0,-9.0,81.0,Evil_Twin
60.0,3.0,0.0,0.0,1.0,0.0,0.0,-5.0,80.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,116.0,-14.0,83.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,177.0,-16.0,83.0,Evil_Twin
60.0,0.0,-1.0,0.0,0.0,0.0,0.0,5.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,104.0,-18.0,81.0,Evil_Twin
70.0,3.0,0.0,0.0,-8.0,0.0,0.0,8.0,81.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,-18.0,81.0,Evil_Twin
80.0,-1.0,1.0,0.0,-1.0,-1.0,178.0,-17.0,83.0,Evil_Twin
70.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,4.0,76.0,Evil_Twin
80.0,-4.0,0.0,0.0,0.0,0.0,175.0,-8.0,82.0,Evil_Twin
70.0,0.0,-1.0,0.0,0.0,-1.0,1.0,-18.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,-3.0,1.0,175.0,9.0,77.0,Evil_Twin
70.0,2.0,0.0,0.0,-5.0,0.0,0.0,0.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,4.0,179.0,-13.0,78.0,Evil_Twin
70.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,82.0,Evil_Twin
80.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-10.0,83.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,81.0,Evil_Twin
80.0,0.0,1.0,0.0,1.0,-1.0,178.0,-3.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,78.0,Evil_Twin
70.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-25.0,76.0,Evil_Twin
60.0,1.0,0.0,0.0,-4.0,0.0,0.0,3.0,80.0,Evil_Twin
70.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,11.0,80.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-21.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-67.0,11.0,83.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-1.0,1.0,-6.0,84.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-19.0,87.0,Evil_Twin
80.0,-4.0,0.0,0.0,-6.0,0.0,178.0,-9.0,83.0,Evil_Twin
80.0,0.0,-2.0,0.0,0.0,0.0,1.0,-10.0,86.0,Evil_Twin
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,22.0,82.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,57.0,-6.0,80.0,Evil_Twin
70.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,9.0,82.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,0.0,37.0,-8.0,85.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,2.0,175.0,-18.0,80.0,Evil_Twin
70.0,1.0,0.0,0.0,0.0,-1.0,0.0,11.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,-2.0,-3.0,178.0,-19.0,84.0,Evil_Twin
80.0,3.0,0.0,0.0,-8.0,0.0,0.0,16.0,84.0,Evil_Twin
70.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-11.0,85.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,-9.0,84.0,Evil_Twin
50.0,0.0,0.0,4.0,0.0,0.0,-1.0,-200.0,-200.0,Evil_Twin
80.0,0.0,0.0,0.0,-2.0,0.0,178.0,3.0,81.0,Evil_Twin
70.0,1.0,0.0,0.0,0.0,0.0,178.0,8.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-1.0,83.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-7.0,94.0,Evil_Twin
50.0,-4.0,0.0,0.0,0.0,0.0,178.0,5.0,77.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,-1.0,178.0,-6.0,81.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,82.0,Evil_Twin
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Evil_Twin
80.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-12.0,82.0,Evil_Twin
60.0,2.0,0.0,0.0,0.0,0.0,0.0,-6.0,81.0,Evil_Twin
0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-200.0,-200.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-13.0,9.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,81.0,Evil_Twin
60.0,0.0,0.0,0.0,1.0,0.0,179.0,15.0,81.0,Evil_Twin
80.0,-1.0,0.0,0.0,-8.0,0.0,178.0,-5.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,-144.0,-4.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-9.0,83.0,Evil_Twin
60.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,83.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,0.0,0.0,-9.0,82.0,Evil_Twin
70.0,-2.0,0.0,0.0,-1.0,0.0,178.0,0.0,79.0,Evil_Twin
80.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-14.0,84.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-4.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,3.0,82.0,Evil_Twin
70.0,-3.0,0.0,0.0,0.0,0.0,178.0,-2.0,82.0,Evil_Twin
80.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,82.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,0.0,1.0,-6.0,84.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,4.0,82.0,Evil_Twin
80.0,0.0,0.0,1.0,0.0,0.0,178.0,7.0,109.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,82.0,Evil_Twin
60.0,-2.0,0.0,0.0,-1.0,0.0,177.0,-2.0,82.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,4.0,88.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,-1.0,37.0,-9.0,86.0,Evil_Twin
70.0,0.0,-1.0,0.0,1.0,0.0,0.0,-11.0,82.0,Evil_Twin
80.0,-1.0,0.0,0.0,5.0,0.0,0.0,33.0,63.0,Evil_Twin
70.0,2.0,0.0,0.0,-8.0,0.0,0.0,12.0,79.0,Evil_Twin
70.0,0.0,-2.0,0.0,0.0,0.0,0.0,21.0,81.0,Evil_Twin
60.0,0.0,0.0,0.0,-1.0,-3.0,179.0,-14.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-174.0,-2.0,82.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,28.0,78.0,Evil_Twin
60.0,2.0,0.0,0.0,0.0,0.0,0.0,-6.0,81.0,Evil_Twin
80.0,3.0,0.0,0.0,0.0,0.0,0.0,-19.0,85.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-17.0,83.0,Evil_Twin
80.0,-2.0,1.0,0.0,-1.0,-1.0,178.0,10.0,75.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,-1.0,178.0,-3.0,82.0,Evil_Twin
60.0,2.0,0.0,0.0,-1.0,-1.0,0.0,21.0,75.0,Evil_Twin
80.0,0.0,-2.0,0.0,0.0,-1.0,1.0,-4.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-30.0,10.0,86.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,0.0,42.0,-4.0,82.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-3.0,178.0,-14.0,79.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-7.0,82.0,Evil_Twin
60.0,-2.0,0.0,0.0,0.0,0.0,178.0,5.0,77.0,Evil_Twin
80.0,-4.0,0.0,0.0,0.0,0.0,178.0,-4.0,80.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-136.0,2.0,85.0,Evil_Twin
70.0,0.0,0.0,0.0,7.0,-1.0,178.0,7.0,73.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,-1.0,178.0,-31.0,81.0,Evil_Twin
70.0,-2.0,0.0,0.0,0.0,0.0,178.0,-2.0,89.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,86.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,0.0,178.0,3.0,79.0,Evil_Twin
80.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,1.0,0.0,178.0,-11.0,82.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-11.0,83.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,20.0,-3.0,82.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-66.0,3.0,81.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,124.0,4.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-9.0,83.0,Evil_Twin
0.0,-1.0,0.0,0.0,-1.0,0.0,-2.0,-200.0,-200.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,-13.0,77.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-9.0,18.0,85.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,1.0,-18.0,80.0,Evil_Twin
70.0,2.0,0.0,0.0,-1.0,-2.0,0.0,17.0,79.0,Evil_Twin
70.0,2.0,0.0,0.0,-1.0,-1.0,0.0,27.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,-3.0,-200.0,-200.0,Evil_Twin
70.0,1.0,0.0,0.0,0.0,1.0,0.0,-5.0,84.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,0.0,1.0,-7.0,81.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,-9.0,84.0,Evil_Twin
80.0,3.0,3.0,0.0,0.0,-2.0,-144.0,26.0,92.0,Evil_Twin
60.0,1.0,0.0,0.0,-8.0,0.0,0.0,-7.0,82.0,Evil_Twin
70.0,1.0,0.0,0.0,-1.0,0.0,0.0,-5.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-139.0,-3.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,-1.0,55.0,-8.0,78.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-3.0,85.0,Evil_Twin
80.0,1.0,0.0,0.0,-1.0,0.0,1.0,-6.0,83.0,Evil_Twin
80.0,0.0,-1.0,0.0,0.0,-1.0,37.0,-31.0,89.0,Evil_Twin
0.0,0.0,0.0,0.0,0.0,1.0,-8.0,-200.0,-200.0,Evil_Twin
60.0,4.0,1.0,0.0,0.0,0.0,178.0,8.0,80.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,86.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,86.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-3.0,21.0,79.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,0.0,175.0,2.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,85.0,Evil_Twin
0.0,0.0,0.0,4.0,0.0,0.0,-2.0,-200.0,-200.0,Evil_Twin
80.0,2.0,1.0,0.0,0.0,0.0,37.0,-15.0,86.0,Evil_Twin
80.0,-2.0,1.0,0.0,-1.0,-1.0,178.0,10.0,75.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,83.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,-5.0,80.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,172.0,-21.0,82.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-44.0,85.0,Evil_Twin
70.0,-1.0,0.0,0.0,0.0,1.0,178.0,-25.0,76.0,Evil_Twin
80.0,0.0,-2.0,0.0,0.0,1.0,1.0,2.0,84.0,Evil_Twin
70.0,-4.0,0.0,0.0,-2.0,0.0,178.0,2.0,82.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,85.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,179.0,-13.0,84.0,Evil_Twin
80.0,0.0,0.0,0.0,-8.0,0.0,178.0,-13.0,82.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-13.0,85.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,84.0,Evil_Twin
80.0,-2.0,0.0,0.0,0.0,0.0,178.0,-8.0,81.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,-1.0,0.0,-8.0,84.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,53.0,-6.0,81.0,Evil_Twin
60.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,81.0,Evil_Twin
70.0,4.0,-1.0,0.0,0.0,0.0,178.0,-23.0,79.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,85.0,Evil_Twin
80.0,1.0,0.0,0.0,2.0,0.0,0.0,-5.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,4.0,0.0,35.0,75.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,83.0,Evil_Twin
80.0,0.0,1.0,0.0,-1.0,-1.0,178.0,-18.0,84.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,57.0,-4.0,82.0,Evil_Twin
70.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-35.0,76.0,Evil_Twin
70.0,1.0,0.0,0.0,-9.0,0.0,0.0,5.0,80.0,Evil_Twin
70.0,0.0,-1.0,0.0,0.0,0.0,178.0,-8.0,79.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-1.0,1.0,-23.0,88.0,Evil_Twin
60.0,1.0,0.0,0.0,0.0,-1.0,0.0,6.0,80.0,Evil_Twin
80.0,-2.0,0.0,0.0,-1.0,0.0,179.0,-3.0,79.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,30.0,80.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,1.0,-3.0,17.0,80.0,Evil_Twin
60.0,2.0,0.0,0.0,-1.0,0.0,0.0,7.0,85.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,178.0,-13.0,81.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,84.0,Evil_Twin
80.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,-9.0,84.0,Evil_Twin
0.0,0.0,0.0,1.0,0.0,1.0,-7.0,-200.0,-200.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,86.0,Evil_Twin
80.0,-3.0,0.0,0.0,0.0,0.0,179.0,-8.0,80.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,81.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,-3.0,11.0,82.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-1.0,0.0,-8.0,91.0,Evil_Twin
60.0,2.0,0.0,0.0,-1.0,0.0,0.0,29.0,78.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,173.0,-19.0,83.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-10.0,84.0,Evil_Twin
