phys_height,phys_x_speed,phys_y_speed,phys_z_speed,phys_pitch,phys_roll,phys_yaw,phys_mp_distance_y,phys_mp_distance_z,cyb_frame.len,cyb_frame.protocols,cyb_wlan.duration,cyb_wlan.bssid,cyb_wlan.frag,cyb_wlan.seq,cyb_llc.type,cyb_ip.hdr_len,cyb_ip.len,cyb_ip.flags,cyb_ip.ttl,cyb_ip.proto,cyb_tcp.srcport,cyb_tcp.dstport,cyb_tcp.seq_raw,cyb_tcp.ack_raw,cyb_tcp.hdr_len,cyb_tcp.flags,cyb_tcp.window_size,cyb_tcp.options,cyb_udp.srcport,cyb_udp.dstport,cyb_udp.length,cyb_data.data,cyb_data.len,cyb_wlan.fc.type,cyb_wlan.fc.subtype,cyb_time_since_last_packet,Target_Label
70.0,-2.0,0.0,0.0,-1.0,0.0,178.0,-3.0,77.0,295.0,1.0,2.0,0.0,499.0,2.0,8.0,65.0,2866441902.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,-1.0,31.0,-9.0,85.0,296.0,0.0,1.0,0.0,839.0,2.0,8.0,65.0,4008528325.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
100.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,112.0,297.0,1.0,2.0,0.0,172.0,2.0,8.0,65.0,2987467638.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,24.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
0.0,0.0,0.0,4.0,0.0,0.0,-2.0,-200.0,-200.0,296.0,0.0,1.0,0.0,1202.0,2.0,8.0,65.0,98974593.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,-1.0,0.0,-6.0,84.0,298.0,1.0,2.0,0.0,1003.0,2.0,8.0,65.0,861158478.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-10.0,83.0,298.0,1.0,2.0,0.0,313.0,2.0,8.0,73.0,1114782464.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,82.0,297.0,1.0,2.0,0.0,926.0,2.0,8.0,65.0,3503193251.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,-1.0,0.0,1.0,0.0,0.0,-11.0,82.0,299.0,0.0,1.0,0.0,770.0,2.0,8.0,65.0,186340982.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,4.0,0.0,0.0,-4.0,0.0,0.0,-2.0,90.0,299.0,0.0,1.0,0.0,326.0,2.0,8.0,65.0,1580862280.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-26.0,7.0,81.0,298.0,0.0,1.0,0.0,1253.0,2.0,8.0,65.0,4040493004.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,-2.0,0.0,0.0,-1.0,-1.0,178.0,-38.0,72.0,299.0,0.0,1.0,0.0,211.0,2.0,8.0,65.0,2924212972.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-11.0,83.0,297.0,0.0,1.0,0.0,752.0,2.0,8.0,65.0,4236316928.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,4.0,0.0,0.0,-2.0,0.0,0.0,-5.0,87.0,141.0,1.0,0.0,0.0,136.0,2.0,8.0,74.0,417339597.0,0.0,0.0,0.0,62.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,2.0,0.0,0.0,-1.0,0.0,0.0,-30.0,79.0,298.0,0.0,1.0,0.0,857.0,2.0,8.0,65.0,2683638276.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,29.0,-1.0,83.0,296.0,0.0,1.0,0.0,721.0,2.0,8.0,65.0,703371788.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,1.0,0.0,0.0,-1.0,0.0,0.0,-17.0,83.0,297.0,0.0,1.0,0.0,408.0,2.0,8.0,65.0,29370700.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,1.0,0.0,-5.0,82.0,297.0,0.0,1.0,0.0,942.0,2.0,8.0,73.0,552282645.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,36.0,82.0,297.0,0.0,1.0,0.0,250.0,2.0,8.0,65.0,247108486.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,1.0,0.0,0.0,-1.0,0.0,0.0,-6.0,79.0,297.0,0.0,1.0,0.0,1278.0,2.0,8.0,65.0,3562525611.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
50.0,0.0,0.0,4.0,0.0,0.0,-3.0,-200.0,-200.0,297.0,1.0,2.0,0.0,1122.0,2.0,8.0,65.0,446974391.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,-1.0,0.0,0.0,0.0,178.0,-12.0,79.0,297.0,0.0,1.0,0.0,568.0,2.0,8.0,65.0,3813121984.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,296.0,1.0,2.0,0.0,693.0,2.0,8.0,65.0,870291220.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,81.0,294.0,0.0,1.0,0.0,1537.0,2.0,8.0,65.0,2526891156.0,0.0,0.0,0.0,215.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,-1.0,0.0,0.0,6.0,178.0,-23.0,81.0,299.0,1.0,2.0,0.0,1139.0,2.0,8.0,65.0,2019739829.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,79.0,296.0,0.0,1.0,0.0,523.0,2.0,8.0,65.0,2850244747.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,178.0,-19.0,87.0,296.0,0.0,1.0,0.0,521.0,2.0,8.0,65.0,1555906429.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-4.0,0.0,0.0,-6.0,0.0,178.0,-9.0,83.0,296.0,0.0,1.0,0.0,12.0,2.0,8.0,65.0,2000589786.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,83.0,297.0,1.0,2.0,0.0,112.0,2.0,8.0,65.0,856526384.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,12.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,0.0,0.0,56.0,-4.0,82.0,295.0,0.0,1.0,0.0,1120.0,2.0,8.0,65.0,2278256835.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
50.0,0.0,0.0,4.0,0.0,0.0,-2.0,-200.0,-200.0,296.0,0.0,1.0,0.0,704.0,2.0,8.0,65.0,3832076983.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,159.0,-30.0,78.0,299.0,0.0,1.0,0.0,97.0,2.0,8.0,65.0,198525826.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,6.0,0.0,178.0,6.0,77.0,125.0,0.0,1.0,0.0,1174.0,2.0,8.0,65.0,520648412.0,0.0,0.0,0.0,46.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-89.0,-3.0,83.0,293.0,0.0,1.0,0.0,46.0,2.0,8.0,65.0,1091647451.0,0.0,0.0,0.0,214.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,-7.0,0.0,178.0,7.0,81.0,298.0,1.0,2.0,0.0,312.0,2.0,8.0,65.0,664621287.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-66.0,3.0,81.0,301.0,0.0,1.0,0.0,616.0,2.0,8.0,65.0,3467278092.0,0.0,0.0,0.0,222.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-6.0,83.0,297.0,0.0,1.0,0.0,939.0,2.0,8.0,65.0,1568272589.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
0.0,0.0,0.0,3.0,0.0,0.0,-3.0,-200.0,-200.0,295.0,1.0,2.0,0.0,241.0,2.0,8.0,65.0,2636157986.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,-2.0,0.0,0.0,0.0,0.0,178.0,22.0,77.0,141.0,1.0,0.0,0.0,8.0,2.0,8.0,66.0,3413388763.0,0.0,0.0,0.0,62.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,2.0,0.0,178.0,4.0,77.0,296.0,0.0,1.0,0.0,266.0,2.0,8.0,65.0,2672776810.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,82.0,296.0,0.0,1.0,0.0,1356.0,2.0,8.0,65.0,3776352258.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,-1.0,0.0,-1.0,-1.0,0.0,-17.0,79.0,300.0,1.0,2.0,0.0,753.0,2.0,8.0,65.0,3811760619.0,0.0,0.0,0.0,221.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,178.0,-14.0,80.0,295.0,0.0,1.0,0.0,603.0,2.0,8.0,65.0,4143605997.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,81.0,296.0,0.0,1.0,0.0,167.0,2.0,8.0,65.0,1669569743.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,114.0,-11.0,83.0,141.0,1.0,0.0,0.0,20.0,2.0,8.0,66.0,3934700391.0,0.0,0.0,0.0,62.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,173.0,-11.0,84.0,299.0,1.0,2.0,0.0,163.0,2.0,8.0,73.0,2964055935.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,18.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,27.0,77.0,296.0,0.0,1.0,0.0,182.0,2.0,8.0,65.0,2796502852.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,-1.0,0.0,0.0,0.0,1.0,178.0,-25.0,76.0,297.0,0.0,1.0,0.0,547.0,2.0,8.0,65.0,2833461608.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
0.0,0.0,0.0,2.0,-1.0,0.0,-2.0,-200.0,-200.0,295.0,0.0,1.0,0.0,909.0,2.0,8.0,73.0,4032782892.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,48.0,-8.0,83.0,297.0,1.0,2.0,0.0,330.0,2.0,8.0,65.0,1410551227.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,-26.0,7.0,81.0,297.0,1.0,2.0,0.0,1192.0,2.0,8.0,65.0,1036553735.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,78.0,300.0,0.0,1.0,0.0,496.0,2.0,8.0,73.0,2468742825.0,0.0,0.0,0.0,221.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,4.0,-1.0,0.0,-3.0,-2.0,0.0,33.0,63.0,297.0,0.0,1.0,0.0,389.0,2.0,8.0,65.0,2132873314.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,0.0,0.0,-1.0,0.0,0.0,-16.0,83.0,295.0,0.0,1.0,0.0,1353.0,2.0,8.0,65.0,2069076755.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,-7.0,-2.0,178.0,11.0,85.0,295.0,0.0,1.0,0.0,191.0,2.0,8.0,65.0,289682340.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,-2.0,0.0,-16.0,90.0,299.0,0.0,1.0,0.0,757.0,2.0,8.0,65.0,2552347699.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,-1.0,0.0,-9.0,90.0,297.0,0.0,1.0,0.0,547.0,2.0,8.0,73.0,3181594555.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,4.0,0.0,0.0,2.0,0.0,178.0,-18.0,79.0,299.0,0.0,1.0,0.0,295.0,2.0,8.0,65.0,844720124.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,-1.0,0.0,0.0,0.0,178.0,-9.0,82.0,296.0,1.0,2.0,0.0,1219.0,2.0,8.0,65.0,458349282.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,1.0,0.0,0.0,0.0,-1.0,0.0,-8.0,82.0,297.0,0.0,1.0,0.0,346.0,2.0,8.0,65.0,891985865.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,-2.0,-1.0,0.0,6.0,82.0,298.0,0.0,1.0,0.0,542.0,2.0,8.0,65.0,3997765627.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,-3.0,0.0,0.0,0.0,0.0,178.0,6.0,80.0,295.0,0.0,1.0,0.0,495.0,2.0,8.0,65.0,2821477644.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,84.0,294.0,0.0,1.0,0.0,70.0,2.0,8.0,65.0,442836179.0,0.0,0.0,0.0,215.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,1.0,0.0,0.0,-1.0,0.0,178.0,-3.0,81.0,297.0,1.0,2.0,0.0,880.0,2.0,8.0,65.0,1079501216.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,0.0,-1.0,0.0,0.0,0.0,178.0,10.0,79.0,298.0,1.0,2.0,0.0,653.0,2.0,8.0,65.0,167235881.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,-2.0,0.0,0.0,0.0,0.0,177.0,-2.0,81.0,141.0,1.0,0.0,0.0,14.0,2.0,8.0,66.0,368171794.0,0.0,0.0,0.0,62.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-17.0,82.0,295.0,0.0,1.0,0.0,1086.0,2.0,8.0,65.0,2926644063.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,-2.0,0.0,0.0,0.0,0.0,179.0,0.0,83.0,297.0,1.0,2.0,0.0,855.0,2.0,8.0,65.0,4047252502.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,84.0,294.0,0.0,1.0,0.0,1081.0,2.0,8.0,65.0,1882285292.0,0.0,0.0,0.0,215.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,-1.0,0.0,179.0,4.0,82.0,296.0,0.0,1.0,0.0,244.0,2.0,8.0,65.0,4286991900.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,-1.0,0.0,-2.0,2.0,37.0,-26.0,94.0,297.0,1.0,2.0,0.0,558.0,2.0,8.0,65.0,1351350162.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-200.0,-200.0,295.0,0.0,1.0,0.0,1006.0,2.0,8.0,65.0,764050462.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,-1.0,0.0,-1.0,-2.0,37.0,-13.0,84.0,299.0,0.0,1.0,0.0,807.0,2.0,8.0,65.0,2651447531.0,0.0,0.0,0.0,220.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,131.0,-10.0,84.0,297.0,0.0,1.0,0.0,750.0,2.0,8.0,65.0,3486269813.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,4.0,0.0,0.0,1.0,0.0,0.0,-15.0,82.0,298.0,0.0,1.0,0.0,1259.0,2.0,8.0,65.0,2488648949.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,-1.0,1.0,0.0,0.0,0.0,179.0,10.0,83.0,298.0,0.0,1.0,0.0,818.0,2.0,8.0,65.0,2627769735.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,-2.0,0.0,0.0,-1.0,-1.0,178.0,18.0,83.0,125.0,0.0,1.0,0.0,587.0,2.0,8.0,65.0,1263685624.0,0.0,0.0,0.0,46.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,-3.0,-4.0,0.0,-20.0,77.0,297.0,1.0,2.0,0.0,1081.0,2.0,8.0,65.0,4180645340.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
70.0,-2.0,0.0,0.0,0.0,0.0,178.0,4.0,80.0,295.0,0.0,1.0,0.0,1197.0,2.0,8.0,65.0,4056463544.0,0.0,0.0,0.0,216.0,41.0,0.0,1.0,1.0,0.0,48.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,84.0,296.0,0.0,1.0,0.0,646.0,2.0,8.0,65.0,3153799422.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,85.0,297.0,0.0,1.0,0.0,925.0,2.0,8.0,65.0,4218504975.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
60.0,0.0,0.0,0.0,0.0,0.0,178.0,-15.0,79.0,141.0,1.0,0.0,0.0,142.0,2.0,8.0,66.0,1088036392.0,0.0,0.0,0.0,62.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,2.0,0.0,0.0,-1.0,0.0,0.0,-16.0,91.0,297.0,0.0,1.0,0.0,780.0,2.0,8.0,65.0,284511980.0,0.0,0.0,0.0,218.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,81.0,296.0,0.0,1.0,0.0,322.0,2.0,8.0,65.0,4098056990.0,0.0,0.0,0.0,217.0,41.0,0.0,1.0,1.0,0.0,54.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
80.0,0.0,0.0,0.0,0.0,0.0,179.0,-4.0,81.0,298.0,1.0,2.0,0.0,223.0,2.0,8.0,73.0,515441585.0,0.0,0.0,0.0,219.0,41.0,0.0,1.0,1.0,0.0,36.0,6.0,2437.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Evil_Twin
